Token,bible_1.txt,bible_10.txt,bible_11.txt,bible_12.txt,bible_13.txt,bible_14.txt,bible_15.txt,bible_2.txt,bible_3.txt,bible_4.txt,bible_5.txt,bible_6.txt,bible_7.txt,bible_8.txt,bible_9.txt
moabites,1,0,0,0,0,0,0,0,4,1,8,4,1,0,0
moabitess,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0
moabitish,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
moadiah,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mock,2,2,1,2,1,0,0,0,0,0,0,0,2,2,0
mocked,1,0,0,4,4,2,0,0,1,3,2,0,4,0,0
mocker,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mockers,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
mockest,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mocketh,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1
mocking,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
mockings,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
moderately,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
moderation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
modest,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
modification,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
modified,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
moist,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
moistened,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
moisture,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
moladah,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
mole,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
molech,0,1,0,0,0,0,0,5,0,0,1,1,0,0,0
moles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
molid,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mollified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
moloch,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
molten,0,2,4,1,0,0,0,4,4,5,5,2,6,1,5
moment,0,1,2,0,1,2,0,1,2,0,0,0,4,3,6
money,41,5,1,10,11,2,3,11,10,3,4,22,11,2,7
moneychangers,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
monsters,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
month,23,23,27,18,0,0,2,36,21,2,15,29,52,0,2
monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
months,3,0,5,2,3,5,6,1,2,6,8,7,11,0,0
monuments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
moon,1,2,7,3,2,2,4,0,3,5,1,1,3,8,9
moons,0,0,3,0,0,0,0,0,0,0,0,3,3,0,2
morasthite,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
mordecai,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0
mordecais,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
more,36,60,72,53,51,85,48,14,29,29,42,22,42,39,65
moreh,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
moreover,8,23,12,4,3,9,3,8,8,8,14,27,27,3,13
moreshethgath,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
morever,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moriah,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
morning,41,6,19,10,5,1,2,23,15,28,17,10,15,17,18
morrow,12,1,0,5,8,9,2,10,11,20,9,6,5,1,3
morsel,1,0,0,0,0,0,1,0,0,3,2,0,1,2,0
morsels,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mortal,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0
mortality,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mortally,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mortar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
morter,2,4,1,1,0,0,0,2,0,0,0,0,0,0,1
mortgaged,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mortify,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
mosera,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
moseroth,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
moses,191,1,3,17,35,15,14,290,192,43,4,22,15,7,2
most,4,6,33,4,4,9,7,22,5,0,5,6,6,21,6
mote,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
moth,0,0,1,2,1,0,0,0,0,0,0,0,3,1,2
motheaten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mother,23,12,9,53,28,4,3,10,14,30,19,9,3,15,13
mothers,9,6,0,3,3,4,0,8,1,6,6,19,6,6,6
motions,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mouldy,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
mount,28,5,15,9,10,2,5,30,51,47,15,16,5,6,19
mountain,10,11,21,21,9,0,4,1,16,15,2,2,0,4,20
mountains,4,19,39,15,2,1,5,2,7,16,4,4,8,21,31
mounted,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mounting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mounts,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
mourn,1,5,10,5,1,0,2,0,0,1,3,0,4,2,11
mourned,3,0,0,3,1,1,0,1,2,1,6,1,3,0,0
mourner,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mourners,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
mourneth,0,3,1,1,0,0,0,0,0,0,1,0,0,2,3
mournfully,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mourning,6,8,9,3,0,1,2,0,2,0,3,0,6,4,7
mouse,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
mouth,21,35,26,22,15,18,24,3,24,15,19,5,45,104,47
mouths,1,2,2,0,0,0,5,0,2,0,0,0,0,5,2
move,1,1,1,1,0,2,0,1,2,1,1,2,0,0,0
moveable,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
moved,2,5,2,8,2,4,4,0,1,5,3,3,4,21,11
movedst,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mover,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
moveth,3,0,1,0,0,0,0,1,0,0,0,0,1,2,0
moving,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0
mower,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mowings,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mown,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
moza,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
mozah,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
much,14,4,12,25,43,44,22,9,9,14,14,17,26,17,18
mufflers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mulberry,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
mule,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0
mules,1,0,1,0,0,0,0,0,0,0,3,2,4,0,1
multiplied,5,5,9,1,5,0,3,0,4,1,0,1,2,4,4
multipliedst,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
multiplieth,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
multiply,20,3,5,0,0,1,1,3,11,0,0,1,1,0,0
multiplying,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
multitude,8,18,37,48,25,14,5,3,4,7,9,9,14,20,22
multitudes,0,0,3,16,4,0,1,0,0,0,0,0,0,0,0
munition,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
munitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
muppim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
murder,0,0,1,2,2,1,0,0,0,0,0,0,0,2,1
murderer,0,0,1,0,2,1,3,0,11,0,1,0,1,0,0
murderers,0,0,0,1,1,3,2,0,0,0,0,1,0,0,2
murders,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
murmur,2,0,0,0,1,1,0,3,2,0,0,0,0,0,0
murmured,3,0,0,2,6,1,0,2,3,0,0,0,0,1,1
murmurers,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
murmuring,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
murmurings,5,0,0,0,0,1,0,1,2,0,0,0,0,0,0
murrain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muse,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mused,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mushi,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0
mushites,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
musical,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
musicians,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
musick,0,2,6,0,1,0,0,0,0,1,0,4,1,0,1
musing,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
must,13,2,2,12,30,22,29,3,11,5,4,2,1,3,3
mustard,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
mustered,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
mustereth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mutter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
muttered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mutual,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
muzzle,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
my,412,373,317,207,232,165,87,92,73,200,357,140,389,866,458
myra,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
myrrh,2,0,0,2,1,0,0,1,0,0,0,0,1,2,8
myrtle,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2
myself,3,7,6,2,17,28,1,2,3,5,6,2,15,12,9
mysia,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
mysteries,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0
mystery,0,0,0,1,0,17,4,0,0,0,0,0,0,0,0
n,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
naam,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
naamah,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0
naaman,1,0,0,0,1,0,0,0,2,0,10,2,0,0,0
naamans,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
naamathite,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
naamites,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
naarah,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
naarai,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
naaran,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
naarath,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
naashon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naasson,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
nabal,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0
nabals,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
naboth,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0
nachons,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
nachor,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
nadab,1,0,0,0,0,0,0,6,2,0,4,7,0,0,0
nagge,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nahalal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nahaliel,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
nahallal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nahalol,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
naham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nahamani,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
naharai,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nahari,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
nahash,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0
nahath,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0
nahbi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nahor,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nahors,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nahshon,0,0,0,0,0,0,0,5,0,2,0,2,0,0,0
nahum,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
nail,0,0,0,1,0,0,0,0,0,4,0,0,1,0,2
nailing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nails,0,1,2,0,2,0,0,0,1,0,0,2,0,0,2
nain,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
naioth,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
naked,4,6,5,7,1,3,5,2,0,1,0,0,8,0,5
nakedness,6,5,5,2,0,2,1,33,1,1,0,0,0,0,1
name,121,50,41,61,60,31,42,28,49,66,79,96,40,101,64
named,3,1,3,7,19,16,1,0,1,3,0,2,0,0,2
namely,0,1,0,1,0,2,0,4,4,2,0,4,3,0,2
names,12,4,9,6,6,2,10,35,9,4,4,8,5,10,3
nameth,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
naomi,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
naomis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
naphish,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
naphtali,5,0,3,0,0,0,0,8,7,12,3,9,1,1,1
naphtuhim,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
napkin,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
narcissus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
narrow,0,0,3,1,0,0,0,0,1,1,1,0,0,1,1
narrowed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
narrower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
narrowly,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
nathan,0,0,0,1,1,0,0,0,0,0,26,11,3,0,0
nathanael,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
nathanmelech,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nation,12,21,9,11,14,8,3,6,14,0,3,7,2,7,28
nations,19,55,43,28,5,7,19,4,42,13,6,14,10,22,49
native,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nativity,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0
natural,0,0,0,0,0,9,3,0,1,0,0,0,0,0,0
naturally,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
nature,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0
naught,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
naughtiness,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
naughty,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
naum,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
navel,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
naves,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
navy,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
nay,6,1,0,3,5,11,2,0,2,10,12,2,0,0,1
nazarene,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nazarenes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nazareth,0,0,0,11,16,2,0,0,0,0,0,0,0,0,0
nazarite,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0
nazarites,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
neah,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
neapolis,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
near,30,17,21,7,13,3,1,15,25,23,15,3,6,10,22
nearer,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
neariah,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
nearly,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
nebai,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nebaioth,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
nebajoth,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neballat,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nebat,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0
nebo,0,2,0,0,0,0,0,0,5,0,0,1,3,0,2
nebuchadnezzar,0,10,32,0,0,0,0,0,0,0,0,7,11,0,0
nebuchadrezzar,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0
nebushasban,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nebuzaradan,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0
necessarily,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
necessary,0,0,0,0,1,5,2,0,0,0,0,0,1,0,0
necessities,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
necessity,0,0,0,0,1,5,4,0,0,0,0,0,0,0,0
necho,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
neck,10,12,4,3,2,2,0,2,3,1,0,1,6,5,11
necks,0,3,2,0,0,1,0,0,0,5,1,1,3,1,1
necromancer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nedabiah,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
need,0,0,0,11,10,11,12,0,1,1,0,2,1,0,1
needed,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
needest,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
needeth,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0
needful,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0
needle,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
needles,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
needlework,0,0,0,0,0,0,0,6,0,2,0,0,0,1,0
needs,4,1,0,2,3,5,0,0,0,0,1,0,0,0,0
needy,0,3,4,0,0,0,0,0,2,0,0,0,2,17,10
neesings,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
neglect,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
neglected,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
neglecting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
negligence,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
negligent,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
nehelamite,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
nehemiah,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
nehum,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nehushta,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nehushtan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
neiel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
neighbour,10,14,0,12,4,5,2,11,11,3,4,1,2,15,13
neighbours,5,8,5,2,4,0,0,4,9,1,1,0,1,8,2
neighed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
neighing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
neighings,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
neither,33,100,71,65,55,72,40,67,72,33,46,21,61,45,98
nekeb,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nekoda,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
nemuel,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
nemuelites,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nepheg,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0
nephew,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
nephews,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
nephish,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nephishesim,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nephthalim,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
nephtoah,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
nephusim,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ner,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0
nereus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nergal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nergalsharezer,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
neri,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
neriah,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
nest,0,3,1,1,0,0,0,0,3,0,0,0,2,1,4
nests,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
net,0,4,5,6,6,0,0,2,0,0,0,0,2,11,3
nethaneel,0,0,0,0,0,0,0,5,0,0,0,5,4,0,0
nethaniah,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0
nether,1,0,5,0,0,0,0,0,1,4,1,2,1,0,0
nethermost,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
nethinims,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0
netophah,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
netophathi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
netophathite,0,1,0,0,0,0,0,0,0,0,2,5,0,0,0
netophathites,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
nets,0,0,3,4,2,0,0,0,0,0,1,0,0,1,2
nettles,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2
network,0,2,0,0,0,0,1,2,0,0,3,0,0,0,0
networks,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
never,2,3,9,14,18,2,5,1,2,4,1,2,3,11,9
nevertheless,0,6,4,4,7,16,5,4,6,7,11,7,8,8,3
neverthless,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
new,1,8,14,21,12,12,22,2,7,9,7,5,8,8,18
newborn,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
newby,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
newly,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
newness,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
news,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
newsletter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
next,2,0,1,2,8,11,0,2,3,3,2,5,21,0,0
neziah,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
nezib,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nibhaz,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nibshan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nicanor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nicodemus,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
nicolaitanes,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
nicolas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nicopolis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
niger,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nigh,3,0,1,9,24,7,5,14,14,1,6,2,1,11,2
night,42,15,14,14,18,22,10,12,16,27,19,9,31,29,29
nights,2,0,1,3,0,0,0,2,5,0,2,0,2,0,1
nimrah,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nimrim,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
nimrod,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
nimshi,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
nine,12,0,0,2,3,0,0,4,3,8,1,8,9,0,0
nineteen,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
nineteenth,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
ninety,6,3,2,2,2,0,0,0,0,1,0,1,7,0,0
nineve,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nineveh,2,0,11,3,0,0,0,0,0,0,0,1,0,0,1
ninevites,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ninth,0,6,1,8,4,0,1,3,0,0,0,10,1,0,0
nisan,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
nisroch,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
nitre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
no,57,113,95,124,128,157,98,68,82,63,70,41,77,72,157
noadiah,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
noah,39,2,0,0,0,0,3,0,3,1,0,1,0,0,2
noahs,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nob,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1
nobah,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
noble,0,0,0,0,0,4,0,0,0,0,0,0,2,0,1
nobleman,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
nobles,0,4,1,1,0,0,0,1,1,1,2,1,11,3,4
nod,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nodab,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
noe,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
nogah,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
nohah,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
noise,1,17,8,5,0,0,2,3,1,6,5,3,6,16,15
noised,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
noisome,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0
non,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
none,16,45,35,20,23,29,4,13,18,24,14,22,18,30,47
nonproprietary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
noon,2,0,1,1,0,1,0,0,0,0,5,0,0,1,4
noonday,0,1,0,0,0,0,0,0,1,0,0,0,2,2,1
noontide,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
noph,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2
nophah,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nor,25,90,63,35,30,62,21,49,68,46,54,30,51,42,89
north,1,22,43,6,1,1,2,6,5,19,1,3,3,3,17
northern,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
northward,1,1,6,0,0,0,0,3,2,9,0,2,0,0,0
nose,0,1,1,0,0,0,0,1,0,0,0,1,2,0,6
noses,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
nostrils,3,1,1,0,0,0,0,1,0,0,2,0,4,2,1
not,364,510,338,500,588,734,365,294,457,360,363,249,401,519,575
notable,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0
note,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
noted,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
nothing,10,11,5,28,37,41,10,3,6,9,10,8,16,12,19
notice,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0
notifies,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
notwithstanding,2,1,2,3,2,5,3,2,4,5,3,3,1,0,0
nought,1,1,2,3,4,5,1,0,3,0,0,0,5,3,8
nourish,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
nourished,1,1,0,0,3,1,2,0,0,0,1,0,0,0,1
nourisher,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nourisheth,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nourishing,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
nourishment,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
novice,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
now,115,63,70,73,138,167,47,21,48,143,140,119,126,28,58
number,6,7,3,2,8,4,14,43,21,7,9,19,26,5,7
numbered,3,1,2,2,3,0,0,67,21,8,9,7,1,1,3
numberest,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
numbering,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
numbers,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
